feature	f1.naiveBayes	X140424_UNC13_SN749_0344_AC3WUKACXX_AGTTCC_L004	X120201_UNC11_SN627_0181_AC0CETACXX_GCCAAT_L001	X120425_UNC11_SN627_0224_BD0VAKACXX_CAGATC_L006	X120425_UNC11_SN627_0224_BD0VAKACXX_GATCAG_L008	X120425_UNC11_SN627_0224_BD0VAKACXX_TAGCTT_L004	X120604_UNC13_SN749_0179_AC0V5LACXX_GCCAAT_L004	X120201_UNC11_SN627_0181_AC0CETACXX_TAGCTT_L004	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L006	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L007	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L001	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L003	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L002	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L003	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L005	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L005	X120611_UNC15_SN850_0219_BD120UACXX_GCCAAT_L003	X120430_UNC10_SN254_0353_AC0TGUACXX_TGACCA_L003	X120501_UNC16_SN851_0154_BC0MB8ACXX_ACTTGA_L008	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L003	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTCAA_L006	X131016_UNC15_SN850_0333_AC2MBAACXX_GTGGCC_L006	X121126_UNC9_SN296_0314_BC11Y0ACXX_CAGATC_L002	X121126_UNC9_SN296_0314_BC11Y0ACXX_TAGCTT_L003	X130205_UNC16_SN851_0213_AD1TC5ACXX_CTTGTA_L003	X130722_UNC9_SN296_0385_AD2F28ACXX_TAGCTT_L005	X131217_UNC14_SN744_0384_BC32YDACXX_GCCAAT_L003	X131217_UNC15_SN850_0343_AC330UACXX_CGATGT_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_CTTGTA_L005	X140312_UNC15_SN850_0357_AC3M7FACXX_TTAGGC_L008	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L003	X111212_UNC15_SN850_0155_AD087AACXX_ACTTGA_L004	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L006	X120514_UNC11_SN627_0229_AD121AACXX_GATCAG_L006	X130814_UNC10_SN254_0487_AC2BD1ACXX_ACAGTG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_ATCACG_L004	X130722_UNC9_SN296_0385_AD2F28ACXX_ACTTGA_L006	X120501_UNC11_SN627_0226_AC0TGKACXX_GCCAAT_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_CGTACG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L008	X120507_UNC10_SN254_0355_AC0TR8ACXX_ACAGTG_L007	X130226_UNC14_SN744_0315_AD1V5TACXX_CAGATC_L008	X120501_UNC11_SN627_0226_AC0TGKACXX_ACAGTG_L004	X120501_UNC11_SN627_0226_AC0TGKACXX_TGACCA_L008	X140820_UNC17_D00216_0240_AC5FB2ACXX_TTAGGC_L004	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L005	X120521_UNC12_SN629_0212_AC0RWNACXX_TGACCA_L003	X120514_UNC16_SN851_0159_BC0TARACXX_GCCAAT_L008	X130827_UNC15_SN850_0325_BC2AV1ACXX_ACTTGA_L004	X130827_UNC15_SN850_0325_BC2AV1ACXX_TAGCTT_L005	X130722_UNC9_SN296_0385_AD2F28ACXX_GGCTAC_L008	X140312_UNC11_SN627_0348_AC3KRYACXX_ACTTGA_L002	X140312_UNC11_SN627_0348_AC3KRYACXX_CCGTCC_L003	X140815_UNC11_SN627_0374_AC5FPLACXX_CCGTCC_L007	X130325_UNC16_SN851_0231_BC20VNACXX_ACTTGA_L004	X140304_UNC14_SN744_0400_AC3LWGACXX_GGCTAC_L007	X140304_UNC14_SN744_0400_AC3LWGACXX_GAGTGG_L007	X130325_UNC12_SN629_0268_AC22W1ACXX_GTGGCC_L006	X130530_UNC9_SN296_0371_BC2528ACXX_TTAGGC_L008	X130328_UNC10_SN254_0443_AD238RACXX_AGTCAA_L003	X130424_UNC11_SN627_0294_BC236MACXX_GTTTCG_L007	X130606_UNC9_SN296_0372_AC277JACXX_GGCTAC_L001	X130722_UNC9_SN296_0385_AD2F28ACXX_GTTTCG_L008	X130723_UNC9_SN296_0386_BC2E4WACXX_GATCAG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_GTGGCC_L001	X130827_UNC15_SN850_0325_BC2AV1ACXX_GTGGCC_L006	X130723_UNC9_SN296_0386_BC2E4WACXX_ATCACG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_ACTTGA_L002	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTTCC_L003	X131008_UNC11_SN627_0326_AC2KLPACXX_AGTTCC_L003	X131021_UNC9_SN296_0409_BC2M6NACXX_ATCACG_L004	X140102_UNC15_SN850_0344_AC384WACXX_ACAGTG_L002	X131016_UNC15_SN850_0333_AC2MBAACXX_ATCACG_L007	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L001	X140325_UNC11_SN627_0349_AC3KB8ACXX_AGTCAA_L008	X140325_UNC15_SN850_0358_AC3LP7ACXX_GATCAG_L001	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L006	X140318_UNC14_SN744_0403_AC3M3WACXX_GCCAAT_L004	X140312_UNC11_SN627_0348_AC3KRYACXX_TGACCA_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_TGACCA_L004	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L003	X140318_UNC14_SN744_0403_AC3M3WACXX_GTGAAA_L003	X141031_UNC11_SN627_0387_AC5FAKACXX_GTCCGC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CAGATC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CTTGTA_L003	X130926_SN254_0496_AD2DY9ACXX_GTGGCC_L003	X140506_UNC15_SN850_0363_BC3YJYACXX_GATCAG_L004	X140509_UNC11_SN627_0357_BC4CGKACXX_ATGTCA_L002	X140815_UNC11_SN627_0375_BC59VCACXX_GTGAAA_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_GTTTCG_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_ATCACG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_CCGTCC_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L008	X140404_UNC11_SN627_0350_BC3K66ACXX_ATCACG_L001	X140312_UNC11_SN627_0348_AC3KRYACXX_GCCAAT_L007	X140312_UNC11_SN627_0348_AC3KRYACXX_AGTTCC_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_ATCACG_L007	X140305_UNC13_SN749_0334_BC3L6VACXX_ATCACG_L006	X140305_UNC13_SN749_0334_BC3L6VACXX_GTCCGC_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_ACTTGA_L002	X140305_UNC13_SN749_0334_BC3L6VACXX_ACTTGA_L008	X140815_UNC11_SN627_0375_BC59VCACXX_CGATGT_L003	X140820_UNC17_D00216_0241_BC5DBKACXX_CGATGT_L005	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L002	X140506_UNC15_SN850_0363_BC3YJYACXX_ACTGAT_L007	X140509_UNC11_SN627_0357_BC4CGKACXX_CAGATC_L005	X140508_UNC12_SN629_0367_AC3U9RACXX_GAGTGG_L002	X140509_UNC11_SN627_0357_BC4CGKACXX_GATCAG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_GCCAAT_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_TGACCA_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_GCCAAT_L008
ENSG00000184344.3	0.68078	0.0160296	0.0138553	0.242266	0	0	0.0509041	0.0435802	0	0.10246	0.0118368	0.0543048	0.0523913	0.0223475	0.0155304	0.227202	0.0403707	0.0438771	0.0123403	0.0291859	0.045475	0.0374825	0.0119404	0.0260287	0	0.0405107	0.07468	0.0524419	0.0376495	0.0509871	0.0561341	0	0.0281076	0	0.18338	0.0278169	0.117186	0.0135828	0	0.0238623	0.0275164	0	0.0855996	0.0875227	0.0147733	0.0117561	0.178831	0.154427	0.0766645	0	0.035894	0.0386063	0.0607857	0.0624299	0.0183357	0	0	0.272147	0.0976791	0.0359016	0.273669	0.0847811	0.0557738	0.0712172	0.031981	0.0562647	0	0.0187292	0.0686149	0.0715527	0.0154945	0.0168364	0.0198333	0.109487	0.0274079	0.0426064	0.0539156	0.0585392	0	0	0.0765835	0	0	0.0192753	0.120312	0.0348934	0.0193385	0.0163835	0.0626258	0	0.0563333	0	0.108911	0.0562259	0.0669359	0.0639614	0	0.0228466	0.065065	0	0	0.115597	0.0368149	0.172802	0	0.238483	0.0342589	0.106225	0.0488909	0.0864445	0.0750702	0	0.120601	0.0188655	0.134124
ENSG00000273443.1	0.680721	0	0.0275213	0.437136	0.0471403	0	0	0.0292634	0	0	0.0118368	0.0329354	0	0	0.0155304	0.0251884	0.0136388	0	0	0.0291859	0	0	0.0237399	0	0	0.490981	0.038037	0	0.0190019	0.0172862	0.0377706	0.0484314	0	0.0718031	0.0304949	0	0	0.0135828	0.0373646	0	0	0.0132798	0	0	0	0.0233755	0.196863	0.0378119	0	0	0.035894	0.0386063	0.0802534	0	0.0363413	0	0.196096	0.136246	0	0.0705588	0.0757517	0.0218786	0.0557738	0.0182854	0.0629709	0.126675	0.0163809	0	0.0348958	0.0715527	0.318282	0	0.0392809	0.196347	0.166036	0.0834714	0.117463	0.0726538	0.198784	0.0552776	0.170346	0.166305	0.0498144	0.038186	0	0.0518939	0	0	0	0.06114	0.0191326	0	0.338415	0.042463	0	0.109383	0.0177549	0	0.238161	0.0693355	0	0.0839098	0.0547262	0.0186874	0.0444143	0.132561	0.0454226	0.120519	0.348929	0.0441561	0.0568243	0.0419873	0.0469462	0	0.059697
ENSG00000205642.9	0.680704	0	0.0138553	0	0	0.020882	0.0509041	0	0.0498178	0	0	0	0	0.0223475	0	0	0.0534734	0.054552	0	0	0	0	0.0469292	0	0.08794	0	0.382016	0.0524419	0.108945	0.0995002	0.253632	0	0	0	0	0	0.0667903	0	0	0	0.0275164	0	0.0578726	0.0734573	0.0436807	0.153198	0.122701	0	0.0580423	0	0.311491	0.212016	0.0607857	0.12119	0.169784	0.0251793	0	0.154279	0.0402236	0.0874471	0.111579	0	0.0736946	0.0182854	0	0.176409	0.0324977	0	0	0.0541388	0.0895583	0.253589	0.13122	0.135084	0	0.0215301	0	0	0.093255	0.0371891	0.0261849	0.0866055	0	0.0567458	0	0	0.128118	0.19453	0	0.207969	0	0.172661	0.652589	0	0	0.032492	0.49767	0	0.022162	0	0.0427071	0.0839098	0.106612	0	0	0.0279552	0	0	0.249928	0.0584518	0.210163	0.021214	0	0.158201	0.0401913
ENSG00000166851.14	0.680694	1.75212	1.17319	3.21538	1.54598	1.31429	1.26208	1.97291	0.981554	1.39153	0.539078	1.945	1.59682	1.6162	1.10494	2.20394	1.29857	1.25294	1.49889	1.48293	0.501592	0.56027	1.62137	1.49982	1.17458	2.00257	1.78224	1.40779	1.42679	1.757	1.03289	1.55218	0.991817	0.809566	0.853122	1.11351	0.934993	0.79002	0.886935	0.890719	2.27544	1.59269	1.4392	1.80442	2.88851	1.70575	1.09918	2.61016	0.528979	1.17254	0.731457	1.14796	2.46102	1.24244	1.2145	1.66946	2.30166	2.18403	2.19761	1.37646	2.23237	1.79895	0.912813	2.2023	1.37556	2.65161	1.20754	0.655642	1.47559	1.39653	1.37798	1.31282	1.26525	1.84868	2.81038	0.844827	2.16491	2.22399	1.65856	0.676091	1.43119	1.54629	1.14588	2.36587	1.4642	1.47959	1.5943	0.969007	1.26956	1.61224	1.5412	1.09942	3.32487	1.89732	1.41469	2.74286	1.18632	1.81701	1.95944	1.52696	2.13548	1.43595	1.08182	0.833584	1.44804	3.64825	1.83276	3.75173	2.24437	2.21444	2.13128	2.03426	2.10533	1.2348	2.37777
ENSG00000270923.1	0.680639	0.149788	0.142774	0.10024	0.0471403	0.0613818	0.0632352	0.0576948	0.0972711	0.10246	0.0118368	0.0648206	0.021287	0.0549594	0.0607247	0.0251884	0.0403707	0.0961474	0.0833458	0.0434655	0	0	0.0695929	0.013099	0.0301808	0.210483	0.038037	0.0859351	0.0376495	0.130582	0.14321	0.0794631	0.0141526	0.0184399	0.0153637	0	0	0.0269836	0.0188568	0.0238623	0.0275164	0	0.09918	0.0734573	0	0.0685486	0.214575	0.074246	0	0.0163848	0	0	0.240256	0.190095	0.105287	0.108626	0	0.0206376	0.0402236	0.227834	0.146167	0.104899	0.0912999	0	0.164445	0.0743375	0.0944867	0	0.0348958	0.0364162	0.0895583	0.0168364	0	0.196347	0.166036	0.0834714	0.255283	0.0585392	0.157899	0.0905016	0.29632	0.100338	0.0498144	0.0928628	0.19817	0.101227	0	0	0	0.0207981	0.126824	0.0232847	0.134382	0.172245	0.045118	0.138557	0.0352	0.0670313	0.0438436	0.327645	0.0427071	0.14631	0.155938	0.0727413	0.276045	0.144899	0.0342589	0.551856	0.223567	0.140183	0.127892	0.27885	0.0621177	0.251279	0.0202976
ENSG00000122378.13	0.680583	3.86998	4.83224	4.43331	4.45913	5.05007	4.7995	5.08123	5.54427	5.15609	5.10079	4.87252	5.50583	5.26912	4.76546	4.90126	4.54688	4.82884	4.99999	4.75473	4.62601	5.19629	5.03794	5.02334	4.68664	3.92879	4.62397	4.76792	5.10525	4.29254	5.04324	4.78249	5.14573	5.14499	4.37726	4.53182	4.40781	5.30672	5.07592	4.76486	4.39564	4.99086	5.39816	4.30723	5.14813	4.91335	4.41522	4.99948	4.33855	4.80029	4.95964	4.42596	4.85001	4.79591	5.33484	4.19519	4.72321	5.07333	4.45078	4.7165	3.34796	5.28378	5.25172	3.41068	4.74495	4.54708	4.92172	5.4458	4.81623	4.82208	4.52117	5.32566	4.78202	4.70004	4.85029	4.81683	5.06157	5.08589	5.01588	4.83128	5.09014	4.66359	4.92096	5.1614	4.49901	4.94393	1.94794	4.26925	4.67852	4.95046	4.73961	4.88392	4.70603	4.654	5.12423	4.82787	4.27455	4.63904	4.85058	4.7177	4.65746	4.4871	5.07871	4.48668	4.4125	4.3459	5.02795	4.11622	4.58485	4.58821	5.60597	5.15686	4.68976	5.16995	4.63026
ENSG00000265743.1	0.680525	0.149788	0.329771	0.490183	0.113929	0.242413	0.122709	0.484653	0.185914	0.224543	0.0350981	0.210574	0.11184	0.166186	0.374247	0.342265	0.325341	0.183856	0.221811	0.212631	0.240115	0.0736107	0.175793	0.304539	0.439245	0.210483	0.240109	0.266281	0.207179	0.337214	0.297462	0.138779	0.432834	0.260651	0.24583	0.0941512	0.222068	0.197873	0.0909174	0.113995	0.20146	0.18276	0.316543	0.504111	0.271965	0.132698	0.566177	0.238821	0.0580423	0.124126	0.152255	0.263724	0.172283	0.229268	0.185279	0.164236	0.297605	0.548018	0.358344	0.227834	0.674989	0.162933	0.3511	0.452388	0.218118	0.176409	0.221331	0.278689	0.329757	0.185633	0.235434	0.508128	0.365121	0.350258	0.29813	0.265965	0.222567	0.216035	0.275858	0.23525	0.335015	0.191519	0.15722	0.17783	0.242132	0.30387	0.566189	0.109418	0.43365	0.173233	0.312632	0.15264	0.426684	0.242729	0.314234	0.434974	0.133925	0.379937	0.202201	0.183178	0.0836648	0.338358	0.139765	0.278141	0.287466	0.313748	0.465301	0.265586	0.417235	0.351612	0.256462	0.310781	0.370606	0.294759	0.492042
ENSG00000183856.10	0.680524	1.96349	0.890781	3.48007	1.6107	1.50471	1.09341	2.2979	0.968711	1.10922	0.518023	2.72111	1.04365	1.55129	1.62013	1.72125	1.52857	1.327	1.39369	1.01063	0.524799	0.35075	1.48962	0.97386	1.13598	2.65241	1.091	1.47979	0.774819	2.20531	0.644264	1.46053	0.868175	0.809566	0.798905	1.35146	0.662363	0.568618	0.598031	0.544924	1.96147	1.44026	1.48071	1.29959	2.77828	1.84955	0.825798	2.4607	0.493133	1.39206	0.413197	0.31289	2.25374	0.642842	1.19229	2.05681	2.00902	2.49781	2.26589	1.37646	2.87706	1.36038	0.816199	1.73171	1.37556	2.24194	1.31952	0.278689	1.07078	1.17674	1.51395	0.694025	0.979302	1.35537	2.56632	0.756921	2.02162	2.37783	1.28498	0.553219	1.18023	1.56538	1.03129	2.48621	1.48095	1.39086	1.79481	0.637632	0.458472	1.06175	1.55353	1.09154	3.45246	1.61623	1.37465	2.90449	1.28022	1.80947	1.72568	1.60492	2.29483	1.30249	0.504566	0.783158	1.26505	3.24067	1.99535	5.0063	2.2978	2.46468	2.04686	1.87338	2.19666	0.991386	2.2523
ENSG00000259887.1	0.680507	0.0160296	0	0	0	0	0	0.0147388	0.0168832	0	0	0	0	0	0.0607247	0	0.0270941	0	0	0.0146994	0.0153893	0.0374825	0	0.013099	0	0	0	0.017788	0	0	0.0741664	0	0.0281076	0.0184399	0	0.0140052	0	0.0135828	0.0188568	0.0238623	0	0.0132798	0.0147852	0.0447186	0.0293315	0	0	0.0127635	0	0.0163848	0.018108	0	0.0206752	0.0159767	0.0183357	0	0	0	0.020314	0	0	0.0218786	0.158776	0	0	0	0.0324977	0	0.0176001	0	0.158513	0	0.0392809	0.184391	0.0137978	0	0.0137539	0	0.0477142	0	0.0261849	0.0297097	0.016882	0	0	0	0	0.0163835	0	0	0.0191326	0	0.0422438	0	0	0	0.052346	0	0	0	0	0	0.0185769	0.0186874	0.015025	0	0	0	0	0.0296529	0	0.101837	0.0315411	0.0188655	0
ENSG00000242614.3	0.680461	0.0160296	0	0.0413093	0.0471403	0	0.012971	0.0292634	0.0168832	0.0525418	0	0	0	0.0223475	0	0	0.0403707	0.054552	0.0245303	0	0.0153893	0	0.0119404	0	0	0.0271887	0	0	0.0190019	0	0	0	0	0	0.0153637	0	0.0272537	0.0135828	0	0	0.0542958	0.0132798	0.0147852	0.0591911	0	0.0233755	0.0425952	0.0253661	0	0	0	0	0.0607857	0.0922417	0	0.0126689	0	0	0	0.104055	0	0	0	0	0.0161183	0	0.0163809	0	0	0.0183739	0	0	0.0583575	0	0.0671607	0.0215301	0.0137539	0.0296979	0	0.0187674	0.0517017	0.0149652	0.0334838	0	0	0.0175989	0.0193385	0	0	0.0207981	0	0.0232847	0.0283599	0.0143556	0	0	0	0	0	0.0283137	0	0.0173547	0	0	0.015025	0	0	0.0917234	0.0328581	0.0149364	0	0.021214	0	0	0
ENSG00000230323.5	0.680458	0.092536	0.0275213	0.0208679	0	0.020882	0	0	0.0168832	0	0	0	0	0	0	0	0.0136388	0	0	0	0	0.0126509	0.0119404	0.0638438	0	0.0405107	0.0565263	0.0352651	0.0559556	0.0342786	0.0918793	0.0325468	0.0281076	0	0.0600874	0.0140052	0.0272537	0	0	0	0	0	0	0.0300335	0	0.0117561	0.103268	0	0	0	0.0533691	0.0130351	0.0409315	0.0317021	0.0183357	0.0251793	0	0.0206376	0	0.0181119	0.0194827	0.0218786	0	0	0.0161183	0	0.0163809	0	0	0	0	0.033394	0.0583575	0.028516	0.080068	0.0215301	0.0539156	0	0.0477142	0	0	0.04424	0.016882	0	0	0.0175989	0.0569284	0.0483666	0.0866177	0.0207981	0.0379059	0.0232847	0	0.028508	0	0.0163779	0.0352	0	0.065065	0.0283137	0.0215815	0.0173547	0	0.0370319	0.015025	0	0.0115505	0.046913	0.0646707	0.0149364	0.0929891	0.021214	0.0315411	0.0188655	0.0401913
ENSG00000214243.3	0.680412	0.121572	0.178418	0.503017	0.0471403	0.173881	0.0384189	0.0988814	0.112601	0.0525418	0.0578306	0.0543048	0.0523913	0.117156	0.117972	0.142411	0.187295	0.126246	0.0365734	0	0.0305453	0.0617124	0.0583253	0.0761376	0.0594774	0.176414	0	0.149733	0.0559556	0.0674211	0.109284	0.0325468	0.0418706	0.0365459	0.0454006	0	0.0137197	0.0269836	0.0733832	0.103163	0.0542958	0.148783	0.1258	0.0447186	0.125704	0.0903923	0.160469	0.132166	0	0.0945089	0.035894	0.0635399	0.172283	0.047184	0.088491	0.0617979	0	0.223323	0.020314	0.104055	0.129023	0.0432888	0.018939	0.121488	0.107726	0.109532	0.109402	0.037114	0.0850575	0.122046	0.0605876	0.0168364	0.0583575	0.109487	0.0671607	0.103294	0.105072	0.0726538	0.0241416	0.0371891	0.315855	0.286464	0.016882	0.0192753	0.167751	0.0686102	0.0193385	0.109418	0.0255228	0.137247	0.0744273	0.111353	0.0283599	0.0831961	0.088288	0.0793323	0.179858	0.0228466	0.022162	0.146652	0.142118	0.0998788	0.0723224	0.055046	0.154027	0	0.130511	0.228063	0.236834	0.166007	0.0193025	0.101837	0	0.190199	0.059697
ENSG00000145192.12	0.680352	0.0626321	0	0.0413093	0	0.020882	0.012971	0.0292634	0	0	0	0.115802	0	0	0	0	0	0	0.0123403	0.0291859	0	0.0251438	0	0.013099	0	0	0	0.017788	0.0190019	0.0342786	0.0190636	0.0640676	0	0.0184399	0	0	0.0537843	0.0269836	0	0.0238623	0.0542958	0	0.0147852	0	0.0293315	0	0.0215244	0.0127635	0	0	0.018108	0	0.0802534	0.0159767	0	0.0126689	0.0214331	0.0206376	0	0	0	0.0218786	0.142329	0.137698	0	0	0	0	0.0176001	0	1.09819	0.033394	1.1063	0.437999	0	0	0.0137539	0	0.0241416	0	0.0261849	0	0	0	0	0	1.0893	0	0	0	0	0.0232847	0.0694464	0	0.0669359	0.032492	0	0	0.065065	0	0	1.29772	0	0.0186874	0	0	0.0342589	0.336656	0.168663	0	0.0750702	0	0.0158949	0.0188655	0
ENSG00000152253.8	0.680309	1.07257	0.722869	2.1581	0.998258	0.988845	0.600207	1.38611	0.753184	0.955672	0.474532	1.16277	0.952478	0.965894	1.20828	1.56344	1.14055	0.79347	0.761901	0.760907	0.221648	0.523242	0.847295	1.09118	0.728722	2.0391	1.56445	0.961356	1.0376	1.08867	0.603003	1.03068	0.825396	0.695639	0.696318	1.10887	0.838266	0.496369	0.544274	0.651112	1.5674	0.997375	0.970192	1.06137	1.60417	1.34498	0.602561	1.64626	0.586006	0.917611	0.559154	0.736682	1.71077	0.545067	0.838911	0.938223	1.38371	1.48608	0.829805	0.807738	2.1737	0.994442	1.11376	1.30677	0.860741	1.81349	0.820535	0.594952	0.78374	1.22691	1.0281	1.11102	0.816237	0.624758	1.89531	0.942728	0.914561	1.14907	0.997125	0.531188	0.844382	1.12026	0.81531	1.6494	1.27913	0.926994	1.46315	0.950023	0.544553	0.887514	1.2337	1.0594	1.84853	0.934967	0.788428	1.83539	0.804701	1.54704	1.11161	0.854313	1.63804	0.999015	0.409632	0.54046	0.492141	2.20604	1.27835	3.27791	1.65676	1.607	1.51021	1.23046	1.59114	0.629169	1.88674
ENSG00000224251.6	0.680001	0.0776958	0.0275213	0.0613411	0	0.0613818	0.012971	0.0576948	0.0168832	0.0178225	0	0	0.021287	0.0223475	0	0.0971569	0.0664066	0.0111511	0	0	0.0305453	0.0251438	0.0119404	0	0.0301808	0.1879	0.0191993	0.10227	0.0376495	0.18999	0.0377706	0.0164058	0.0141526	0	0.0304949	0	0	0.0135828	0	0	0.0275164	0	0.0293549	0.12857	0.138743	0.0117561	0.298713	0.143359	0	0	0.035894	0.0511508	0.0802534	0.0317021	0.0363413	0	0.0629684	0.0606774	0.0597446	0.0874471	0.273669	0.0218786	0	0.229802	0.047596	0.0378593	0	0	0	0.0541388	0.0154945	0.0168364	0.0583575	0.0562414	0.080068	0.0426064	0.222567	0.0296979	0	0.0552776	0	0.0149652	0.016882	0	0.120312	0.0686102	0.0193385	0.0325029	0.0128428	0	0.109662	0.0460396	0.50779	0.028508	0.0228134	0.0639614	0.069203	0	0.0438436	0.0421754	0.123011	0.0344133	0.0723224	0.0370319	0	0.0140753	0.0342589	1.49115	0.0646707	0.0441561	0.0568243	0.121017	0.0158949	0.0188655	0.169358
ENSG00000228651.1	0.68	0.047338	0.154797	0.0613411	0.0238479	0.0810327	0	0	0	0.0353328	0.0350981	0	0.031763	0.0112362	0.0458857	0.0497579	0	0	0	0	0	0.0736107	0	0.013099	0.0301808	0.0271887	0	0.0352651	0.0376495	0.0342786	0.0561341	0	0	0	0.0304949	0	0.0667903	0.0269836	0	0.0238623	0.0275164	0.0132798	0.0147852	0.180803	0.0436807	0.0117561	0.0425952	0.0501047	0	0.0483705	0.0533691	0.0130351	0.0802534	0.0317021	0.0540285	0	0.0214331	0.0606774	0.0402236	0	0.038593	0.0218786	0	0.0882563	0.0930291	0	0.0163809	0.055167	0	0.0364162	0.0154945	0.171234	0.0770769	0.0964393	0.0408352	0.0215301	0.0407068	0	0.0241416	0.0187674	0.0765835	0.0297097	0.0334838	0	0.0873887	0.0175989	0.0569284	0	0.0380441	0	0.0191326	0	0.108911	0.0562259	0.0228134	0.0163779	0.0352	0.0228466	0.0438436	0	0	0.0676817	0	0.0370319	0.0298276	0.0140753	0.0564631	0	0	0.0149364	0.0193025	0	0.106298	0	0.059697
ENSG00000274602.4	0.679857	1.20688	2.49712	2.99042	1.54083	0.915576	0.746553	1.75458	1.64645	1.2266	0.980952	1.16625	0.523833	0.974459	1.74242	1.16119	1.68535	1.09353	1.63119	1.66663	0.827323	1.31151	1.43965	1.95144	1.94671	1.39421	2.58409	2.2368	2.01789	1.86796	2.38455	1.16314	1.96215	0.834111	2.16093	1.76673	1.667	1.12893	1.90654	1.63266	1.33966	0.71429	2.04158	2.59933	1.20496	1.45294	2.60509	3.02974	1.65308	1.28374	2.51789	3.44889	1.65646	1.83519	2.17368	1.51108	2.54321	2.01568	1.38019	3.30489	3.104	1.69489	2.03267	1.36969	2.57551	2.64752	1.70334	1.14907	1.49569	1.285	3.46219	2.19501	1.88536	2.66573	3.35363	1.69373	1.67941	1.93269	2.36575	2.09472	1.85407	2.53806	1.46324	2.60518	2.35112	2.53461	2.78571	2.6224	2.71568	2.63819	1.98219	2.38173	2.78607	1.79944	1.00455	3.1754	2.99425	1.59974	1.89756	1.89142	1.2859	2.83428	1.77709	1.30252	2.6889	1.3661	2.6053	3.65222	1.87871	2.49741	2.07661	2.55386	1.09417	2.45004	1.19908
ENSG00000241434.1	0.67981	0.0160296	0	0	0.0699024	0	0.012971	0.125426	0.0972711	0.0353328	0.123083	0.0110994	0.102174	0	0	0	0.0270941	0	0.0365734	0.0714272	0	0	0.1451	0.146886	0	0.079444	0.255241	0	0.569478	0.312008	0.207793	0.0946252	0.0418706	0.154863	0.0454006	0.0941512	0.0272537	0	0.0909174	0.0471684	0.0803768	0.0520929	0.112578	0	0	0.183182	0.214575	0.120848	0	0.0325056	0.350853	0.222573	0	0.149325	0.259343	0.108626	0	0.206504	0.134227	0.0181119	0.195904	0.0218786	0	0.0182854	0.047596	0	0.0324977	0.334341	0.117153	0	0.0605876	0.127365	0.215414	0.254072	0.0671607	0.103294	0.0273211	0.0726538	0.0241416	0.107659	0	0.0297097	0.0972647	0.0928628	0.035877	0.0850517	0.0569284	0.0793583	0.0128428	0.274018	0.0921997	0.15264	0	0.042463	0.0228134	0.152831	0.164781	0.0884124	0.106203	0.0826438	0.179271	0.0676817	0.171854	0.0901289	0.287466	0.169129	0.0454226	0.062074	0.0328581	0.0725461	0.110593	0.310781	0.0770624	0.0555612	0.169358
